timestamp,recording_id,species_label,user_answer,top_prob
2025-11-25T22:43:27.348465,1764090788_14741234aefb4bda9c90e9a340a27c35.wav,Raven_knob,yes,0.9571434259414673
2025-11-25T22:44:18.992139,1764090842_2a4d3ee061e243f6ad79f93a387fb42e.wav,Raven_knob,yes,0.5382987856864929
2025-11-25T22:44:25.668432,1764090842_2a4d3ee061e243f6ad79f93a387fb42e.wav,Raven_knob,no,0.5382987856864929
2025-11-25T22:44:28.093801,1764090842_2a4d3ee061e243f6ad79f93a387fb42e.wav,Raven_knob,yes,0.5382987856864929
2025-11-25T22:50:30.823062,1764091223_ab227da3a8f7410dbc09d029e1f6b4d9.wav,Raven_coorg,yes,0.9463880658149719
2025-11-25T23:32:42.464870,1764093752_81f5793e2e84436fb66f51a47e1f3442.wav,Raven_coorg,yes,0.9283187985420227
